id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
11628,33,technician,married,secondary,no,4,yes,yes,unknown,18,jun,625,2,-1,0,unknown,yes
11629,32,blue-collar,single,secondary,no,567,yes,no,cellular,7,may,275,2,342,4,other,no
11630,42,blue-collar,married,secondary,no,1958,yes,no,unknown,30,may,124,3,-1,0,unknown,no
11631,30,admin.,married,secondary,no,590,no,no,cellular,11,aug,443,3,-1,0,unknown,no
11632,76,housemaid,divorced,primary,no,1411,no,no,telephone,19,oct,233,2,187,3,success,yes
11633,48,admin.,married,secondary,no,50,no,yes,cellular,21,oct,419,1,-1,0,unknown,yes
11634,45,services,single,primary,no,1893,yes,no,unknown,3,jun,1259,6,-1,0,unknown,yes
11635,45,blue-collar,married,primary,no,804,yes,no,unknown,16,may,528,1,-1,0,unknown,yes
11636,41,technician,married,secondary,no,128,yes,no,cellular,27,aug,100,2,-1,0,unknown,no
11637,48,blue-collar,married,primary,no,-254,no,yes,cellular,29,aug,134,4,-1,0,unknown,no
11638,41,services,married,secondary,no,803,yes,no,cellular,9,apr,592,4,316,3,failure,yes
11639,56,retired,married,primary,no,9367,no,no,cellular,13,aug,320,2,101,2,success,yes
11640,85,retired,married,primary,no,1255,no,no,cellular,15,jan,233,3,-1,0,unknown,yes
11641,60,admin.,married,secondary,no,3547,no,no,telephone,15,jun,351,6,-1,0,unknown,yes
11642,40,blue-collar,married,primary,yes,-509,yes,no,unknown,23,may,298,1,-1,0,unknown,no
11643,42,unemployed,married,secondary,no,-165,yes,yes,unknown,27,may,179,3,-1,0,unknown,no
11644,47,technician,single,secondary,no,1101,yes,no,cellular,23,jul,957,3,-1,0,unknown,yes
11645,59,entrepreneur,married,primary,no,0,no,no,unknown,19,jun,239,1,-1,0,unknown,no
11646,60,management,married,tertiary,no,5990,yes,no,cellular,6,may,396,3,-1,0,unknown,yes
11647,49,management,married,secondary,no,99,yes,no,cellular,6,may,687,2,343,1,failure,yes
11648,51,blue-collar,married,primary,no,129,yes,no,cellular,15,may,611,2,-1,0,unknown,yes
11649,54,self-employed,married,primary,no,1463,no,no,unknown,20,jun,60,1,-1,0,unknown,no
11650,31,technician,single,secondary,no,147,yes,no,unknown,7,may,374,1,-1,0,unknown,no
11651,43,technician,single,unknown,no,11115,no,no,cellular,23,apr,291,1,182,3,success,yes
11652,30,technician,single,secondary,no,411,yes,no,cellular,16,apr,948,1,-1,0,unknown,no
11653,34,admin.,married,secondary,no,0,yes,no,cellular,9,feb,30,4,-1,0,unknown,no
11654,21,blue-collar,single,secondary,no,2265,no,no,cellular,27,may,156,4,99,2,success,no
11655,48,admin.,married,secondary,no,476,no,no,unknown,5,jun,489,3,-1,0,unknown,no
11656,56,services,married,primary,no,486,no,yes,telephone,21,jul,1877,1,-1,0,unknown,yes
11657,34,admin.,married,secondary,no,61,no,yes,unknown,5,may,21,1,-1,0,unknown,no
11658,31,management,single,tertiary,no,3384,no,no,cellular,22,mar,247,3,187,3,success,yes
11659,32,technician,single,secondary,no,-114,no,no,cellular,12,aug,155,2,-1,0,unknown,no
11660,24,management,single,tertiary,no,507,no,no,cellular,3,jul,257,1,-1,0,unknown,yes
11661,42,blue-collar,married,primary,no,260,yes,no,telephone,31,jul,175,2,-1,0,unknown,no
11662,52,services,divorced,secondary,no,36,yes,yes,cellular,11,may,930,1,-1,0,unknown,yes
11663,54,management,married,tertiary,no,534,no,no,cellular,1,jun,177,2,-1,0,unknown,yes
11664,55,blue-collar,divorced,secondary,no,496,no,yes,cellular,28,jul,93,4,-1,0,unknown,no
11665,33,blue-collar,married,secondary,no,202,yes,no,cellular,17,apr,377,1,-1,0,unknown,no
11666,29,blue-collar,single,secondary,no,482,no,yes,cellular,10,jul,1097,3,-1,0,unknown,yes
11667,27,management,married,secondary,no,2071,no,no,cellular,4,jun,449,1,-1,0,unknown,yes
11668,34,blue-collar,married,secondary,no,-58,yes,yes,unknown,28,may,157,2,-1,0,unknown,no
11669,50,management,married,tertiary,no,11528,yes,no,unknown,30,may,57,1,-1,0,unknown,no
11670,44,blue-collar,single,secondary,no,36,yes,no,unknown,8,may,712,1,-1,0,unknown,no
11671,33,admin.,single,secondary,no,1277,yes,no,cellular,18,may,827,1,-1,0,unknown,yes
11672,24,self-employed,single,tertiary,no,2984,yes,no,unknown,27,may,935,1,-1,0,unknown,yes
11673,33,blue-collar,married,secondary,no,215,no,no,cellular,15,apr,166,1,-1,0,unknown,no
11674,37,blue-collar,single,unknown,no,217,no,no,cellular,23,sep,272,2,-1,0,unknown,yes
11675,33,blue-collar,single,secondary,no,-14,yes,no,cellular,14,may,223,2,-1,0,unknown,no
11676,31,management,married,tertiary,no,1514,no,no,cellular,12,aug,284,2,-1,0,unknown,no
11677,33,student,single,unknown,no,1170,no,no,cellular,30,apr,352,1,-1,0,unknown,yes
11678,39,self-employed,married,tertiary,no,1047,no,no,unknown,6,jun,554,1,-1,0,unknown,yes
11679,40,admin.,single,secondary,no,2040,yes,no,cellular,18,may,906,2,350,2,failure,yes
11680,41,blue-collar,married,secondary,no,641,yes,no,unknown,13,may,161,1,-1,0,unknown,no
11681,54,management,single,tertiary,no,4393,yes,no,unknown,16,may,1297,3,-1,0,unknown,yes
11682,40,blue-collar,divorced,secondary,no,973,no,no,cellular,14,may,449,1,-1,0,unknown,yes
11683,54,technician,married,tertiary,no,876,no,no,cellular,27,oct,269,3,541,3,success,yes
11684,26,services,single,tertiary,no,12,no,no,cellular,14,jun,563,1,181,10,failure,yes
11685,37,entrepreneur,divorced,secondary,no,175,yes,yes,unknown,13,may,753,6,-1,0,unknown,yes
11686,41,services,married,unknown,no,1538,no,no,cellular,29,jul,710,2,-1,0,unknown,yes
11687,35,admin.,single,secondary,no,321,no,no,cellular,21,jul,143,1,412,3,other,yes
11688,32,self-employed,single,tertiary,no,1815,no,no,telephone,10,aug,235,1,102,2,failure,yes
11689,42,technician,single,unknown,no,11115,no,no,cellular,10,aug,187,1,102,1,success,yes
11690,46,services,married,secondary,no,1757,yes,no,unknown,14,may,380,4,-1,0,unknown,no
11691,51,housemaid,married,primary,no,108,no,no,unknown,16,jun,278,2,-1,0,unknown,no
11692,83,retired,divorced,primary,no,4565,no,no,cellular,13,sep,175,2,-1,0,unknown,no
11693,46,blue-collar,married,secondary,no,524,yes,no,telephone,5,may,15,7,-1,0,unknown,no
11694,58,housemaid,married,primary,no,237,no,no,telephone,18,jul,200,3,-1,0,unknown,no
11695,46,management,married,secondary,no,10,yes,no,cellular,29,jul,122,7,-1,0,unknown,no
11696,50,blue-collar,married,unknown,no,605,yes,no,unknown,15,may,200,1,-1,0,unknown,no
11697,63,retired,single,tertiary,no,791,no,no,cellular,21,oct,212,2,-1,0,unknown,yes
11698,57,management,divorced,tertiary,no,8897,yes,no,cellular,12,aug,865,2,-1,0,unknown,yes
11699,30,technician,single,secondary,no,3144,no,no,cellular,19,may,212,2,-1,0,unknown,yes
11700,33,student,single,unknown,no,5969,no,no,cellular,30,apr,110,1,83,7,failure,no
11701,31,student,single,secondary,no,1776,no,no,cellular,15,jun,220,1,207,1,other,yes
11702,35,admin.,married,secondary,no,404,yes,no,unknown,29,may,539,1,-1,0,unknown,yes
11703,59,retired,married,secondary,no,374,no,no,cellular,29,aug,272,2,-1,0,unknown,no
11704,37,management,married,tertiary,no,1125,yes,no,unknown,3,jun,301,1,-1,0,unknown,no
11705,38,entrepreneur,single,secondary,no,2543,no,no,cellular,10,aug,223,1,414,4,failure,yes
11706,44,management,married,tertiary,no,2383,no,no,cellular,1,jul,571,2,-1,0,unknown,yes
11707,26,student,single,tertiary,no,5169,yes,no,cellular,25,may,397,1,35,2,failure,yes
11708,46,management,divorced,tertiary,no,624,no,no,cellular,17,sep,336,2,183,2,success,yes
11709,41,blue-collar,married,primary,no,3140,yes,no,unknown,13,may,87,9,-1,0,unknown,no
11710,26,student,single,secondary,no,864,yes,no,cellular,15,may,659,1,-1,0,unknown,yes
11711,44,self-employed,married,secondary,no,304,yes,no,telephone,9,feb,15,5,-1,0,unknown,no
11712,38,management,married,tertiary,no,2656,no,no,cellular,8,jul,230,2,-1,0,unknown,no
11713,57,admin.,married,secondary,no,2120,no,no,cellular,19,aug,687,4,-1,0,unknown,yes
11714,67,retired,divorced,primary,no,1746,no,no,cellular,5,aug,134,1,-1,0,unknown,no
11715,31,blue-collar,divorced,primary,no,158,yes,no,unknown,28,may,157,1,-1,0,unknown,no
11716,43,management,married,primary,no,62,yes,no,cellular,14,may,133,1,300,3,failure,no
11717,44,management,married,tertiary,no,6203,yes,yes,unknown,13,may,129,1,-1,0,unknown,no
11718,35,blue-collar,married,primary,no,159,yes,yes,cellular,12,may,826,1,-1,0,unknown,yes
11719,26,admin.,single,secondary,no,-12,yes,no,unknown,4,jun,98,1,-1,0,unknown,no
11720,32,management,married,tertiary,no,2431,yes,no,cellular,14,may,646,5,-1,0,unknown,yes
11721,35,management,single,tertiary,no,916,yes,no,cellular,14,may,460,2,-1,0,unknown,yes
11722,66,retired,married,tertiary,no,3,no,no,cellular,6,aug,550,1,-1,0,unknown,yes
11723,36,technician,married,secondary,no,480,no,no,cellular,20,oct,213,1,-1,0,unknown,yes
11724,51,management,married,primary,no,98,yes,no,unknown,7,may,114,2,-1,0,unknown,no
11725,35,technician,single,secondary,no,1227,no,no,cellular,30,jul,1005,5,134,10,success,yes
11726,40,entrepreneur,married,tertiary,no,3585,no,no,cellular,15,sep,506,3,-1,0,unknown,yes
11727,26,admin.,single,secondary,no,274,no,no,cellular,1,apr,351,3,-1,0,unknown,yes
11728,76,management,married,unknown,no,1780,yes,no,telephone,23,apr,413,3,-1,0,unknown,yes
11729,48,management,divorced,tertiary,no,503,no,yes,unknown,12,jun,1243,7,-1,0,unknown,yes
11730,37,management,married,tertiary,no,3723,no,no,cellular,22,may,354,1,-1,0,unknown,yes
11731,30,services,married,secondary,no,5,no,yes,cellular,10,jul,829,5,-1,0,unknown,yes
11732,35,management,married,secondary,no,724,yes,no,cellular,14,jul,287,2,415,1,failure,yes
11733,33,management,married,tertiary,no,334,no,no,cellular,25,nov,87,1,-1,0,unknown,no
11734,29,blue-collar,married,secondary,no,580,yes,yes,cellular,17,apr,1311,2,-1,0,unknown,yes
11735,29,blue-collar,married,primary,no,5,no,no,cellular,3,jun,321,1,-1,0,unknown,yes
11736,57,retired,married,secondary,no,0,yes,no,cellular,5,may,127,1,363,4,failure,no
11737,34,management,single,tertiary,no,681,no,no,cellular,6,aug,637,2,-1,0,unknown,yes
11738,34,management,married,tertiary,no,63,no,no,cellular,18,nov,83,1,102,2,failure,no
11739,39,blue-collar,married,secondary,no,1756,yes,no,cellular,3,apr,939,1,-1,0,unknown,yes
11740,48,management,divorced,tertiary,no,657,no,yes,cellular,29,jan,251,2,-1,0,unknown,no
11741,28,student,single,secondary,no,1377,yes,no,cellular,14,may,688,2,-1,0,unknown,yes
11742,30,technician,single,tertiary,no,4060,no,no,cellular,3,feb,179,1,93,1,other,yes
11743,37,technician,single,tertiary,no,3943,no,no,cellular,6,apr,1138,2,138,1,failure,yes
11744,57,admin.,married,primary,no,1694,yes,no,telephone,17,nov,378,1,-1,0,unknown,no
11745,38,services,married,secondary,no,775,no,no,cellular,12,feb,1835,3,182,2,success,yes
11746,30,entrepreneur,married,secondary,no,12737,no,yes,cellular,19,nov,589,2,-1,0,unknown,yes
11747,51,retired,married,primary,no,1495,no,no,telephone,25,jul,1946,4,-1,0,unknown,yes
11748,35,blue-collar,married,secondary,no,0,yes,yes,cellular,8,apr,519,1,-1,0,unknown,no
11749,55,retired,married,tertiary,no,101,yes,no,cellular,9,jul,111,1,-1,0,unknown,no
11750,56,entrepreneur,divorced,secondary,no,179,no,no,cellular,14,aug,47,2,-1,0,unknown,no
11751,32,management,single,tertiary,no,41,yes,no,cellular,7,may,449,1,338,1,other,no
11752,52,retired,divorced,primary,no,-779,yes,yes,cellular,17,apr,709,1,-1,0,unknown,yes
11753,58,housemaid,married,primary,no,435,yes,no,telephone,28,jul,122,6,-1,0,unknown,no
11754,75,retired,married,primary,no,358,no,no,cellular,17,feb,364,11,-1,0,unknown,yes
11755,31,management,single,tertiary,no,1619,no,no,cellular,30,apr,327,2,-1,0,unknown,yes
11756,31,blue-collar,married,primary,no,292,yes,yes,unknown,30,may,30,18,-1,0,unknown,no
11757,22,student,single,secondary,no,216,no,no,cellular,8,feb,363,1,187,1,success,yes
11758,35,technician,married,secondary,no,905,no,yes,cellular,21,aug,114,2,-1,0,unknown,no
11759,27,technician,single,tertiary,no,2781,yes,no,cellular,24,may,168,1,389,1,failure,yes
11760,40,blue-collar,married,primary,no,-388,yes,no,cellular,4,may,195,3,340,1,failure,no
11761,45,management,married,tertiary,no,242,no,no,cellular,30,apr,587,1,-1,0,unknown,yes
11762,50,admin.,divorced,secondary,no,3240,no,no,cellular,21,nov,144,2,-1,0,unknown,no
11763,32,blue-collar,married,primary,no,1518,yes,no,telephone,6,feb,35,3,-1,0,unknown,no
11764,30,services,married,secondary,no,1256,yes,no,cellular,18,may,123,3,-1,0,unknown,no
11765,45,technician,divorced,secondary,no,0,no,no,cellular,26,aug,64,2,-1,0,unknown,no
11766,46,technician,married,secondary,no,3434,no,yes,cellular,27,feb,115,1,-1,0,unknown,yes
11767,45,management,married,tertiary,no,655,no,no,unknown,20,jun,693,3,-1,0,unknown,yes
11768,35,management,divorced,tertiary,no,1723,yes,no,cellular,25,jul,862,1,-1,0,unknown,yes
11769,42,services,married,secondary,no,508,yes,no,unknown,30,may,70,1,-1,0,unknown,no
11770,42,management,single,tertiary,no,11008,no,no,cellular,28,jul,822,6,405,1,success,yes
11771,59,services,single,secondary,no,739,no,no,cellular,14,jan,408,1,-1,0,unknown,yes
11772,46,management,married,secondary,no,0,no,no,cellular,27,aug,38,6,-1,0,unknown,no
11773,39,management,divorced,tertiary,no,4692,yes,no,telephone,19,nov,214,2,174,2,success,no
11774,48,unemployed,divorced,secondary,no,201,no,no,cellular,10,nov,594,1,91,1,success,yes
11775,53,housemaid,married,secondary,no,1182,yes,no,cellular,7,sep,82,1,293,1,failure,no
11776,46,technician,married,secondary,no,363,yes,no,cellular,6,aug,209,3,-1,0,unknown,no
11777,62,blue-collar,married,secondary,no,272,no,no,cellular,11,aug,146,1,286,2,failure,yes
11778,56,admin.,single,secondary,no,2815,yes,no,cellular,11,sep,212,1,-1,0,unknown,yes
11779,45,unemployed,single,primary,no,8725,no,no,cellular,8,jul,286,2,-1,0,unknown,no
11780,28,admin.,single,secondary,no,4745,no,no,telephone,12,may,360,1,181,5,success,yes
11781,31,self-employed,married,tertiary,no,168,no,no,cellular,4,feb,193,2,-1,0,unknown,yes
11782,22,student,single,primary,no,423,no,no,cellular,16,jul,316,1,179,10,success,yes
11783,25,entrepreneur,single,tertiary,no,347,no,no,cellular,20,aug,267,1,-1,0,unknown,yes
11784,40,unemployed,divorced,secondary,no,262,yes,no,unknown,14,may,163,5,-1,0,unknown,no
11785,36,admin.,divorced,secondary,no,592,no,no,cellular,13,oct,204,2,99,5,failure,yes
11786,37,management,single,tertiary,no,10269,yes,no,cellular,18,may,28,2,-1,0,unknown,no
11787,37,unemployed,married,secondary,no,1978,no,no,cellular,9,sep,404,1,182,1,success,yes
11788,20,student,single,primary,no,134,no,no,cellular,12,jul,273,1,277,3,other,no
11789,59,technician,divorced,secondary,no,2396,no,no,cellular,20,nov,488,1,-1,0,unknown,yes
11790,35,admin.,single,tertiary,no,994,no,no,cellular,30,apr,400,1,87,2,failure,yes
11791,29,technician,single,secondary,yes,-397,yes,no,unknown,28,may,114,1,-1,0,unknown,no
11792,40,self-employed,married,secondary,yes,-754,yes,yes,unknown,3,jun,941,3,-1,0,unknown,yes
11793,26,admin.,single,secondary,no,766,no,no,cellular,15,oct,457,2,-1,0,unknown,yes
11794,65,retired,married,tertiary,no,2416,no,no,cellular,17,feb,221,2,-1,0,unknown,yes
11795,43,services,divorced,unknown,no,2363,yes,no,cellular,17,nov,229,1,-1,0,unknown,no
11796,61,management,married,secondary,no,544,no,no,cellular,29,dec,63,3,200,9,success,yes
11797,38,services,married,secondary,no,3165,yes,no,unknown,12,may,152,2,-1,0,unknown,no
11798,26,admin.,single,secondary,no,255,no,no,cellular,14,aug,209,2,106,2,success,yes
11799,54,self-employed,married,tertiary,no,990,no,no,cellular,3,jun,244,2,-1,0,unknown,yes
11800,55,blue-collar,married,primary,no,11,no,no,unknown,17,jun,150,2,-1,0,unknown,no
11801,39,blue-collar,married,secondary,no,1307,yes,no,telephone,31,oct,158,1,-1,0,unknown,yes
11802,65,management,divorced,tertiary,no,90,yes,no,cellular,22,apr,416,1,-1,0,unknown,yes
11803,29,management,married,tertiary,no,51,yes,no,cellular,17,jul,1319,5,-1,0,unknown,yes
11804,46,services,divorced,secondary,no,5,yes,yes,cellular,29,jan,305,2,-1,0,unknown,no
11805,47,admin.,single,secondary,no,594,yes,no,unknown,7,may,161,1,-1,0,unknown,no
11806,30,blue-collar,married,secondary,no,501,yes,yes,unknown,27,may,514,1,-1,0,unknown,no
11807,30,management,single,tertiary,no,2766,yes,yes,cellular,20,nov,244,1,-1,0,unknown,no
11808,36,admin.,married,secondary,no,96,no,no,cellular,2,feb,302,1,-1,0,unknown,yes
11809,52,management,married,tertiary,no,499,no,no,cellular,6,aug,115,4,-1,0,unknown,no
11810,49,services,married,secondary,no,280,yes,no,telephone,14,jul,162,3,-1,0,unknown,no
11811,31,services,single,secondary,no,1629,yes,no,unknown,19,may,344,2,-1,0,unknown,no
11812,45,management,single,tertiary,no,2067,yes,no,cellular,13,aug,393,2,462,1,success,yes
11813,41,blue-collar,married,secondary,no,2067,yes,no,unknown,20,jun,120,4,-1,0,unknown,no
11814,64,retired,married,secondary,no,4787,no,no,cellular,28,apr,392,1,182,1,success,yes
11815,52,blue-collar,divorced,primary,yes,-183,yes,no,unknown,6,may,145,1,-1,0,unknown,no
11816,43,management,married,tertiary,no,8,no,no,cellular,11,aug,95,4,-1,0,unknown,no
11817,43,technician,single,tertiary,no,1017,yes,no,unknown,19,may,257,2,-1,0,unknown,no
11818,40,services,married,secondary,no,181,yes,no,unknown,16,may,370,1,-1,0,unknown,no
11819,33,technician,single,secondary,no,719,yes,no,cellular,9,apr,448,2,316,6,failure,yes
11820,47,entrepreneur,divorced,secondary,no,186,no,no,cellular,2,feb,112,2,-1,0,unknown,no
11821,23,student,single,secondary,no,107,no,no,cellular,13,apr,256,5,181,2,success,yes
11822,61,retired,married,primary,no,8729,no,no,cellular,30,oct,480,1,-1,0,unknown,yes
11823,56,blue-collar,married,unknown,no,982,yes,yes,cellular,7,may,135,2,-1,0,unknown,no
11824,34,management,NULL,tertiary,no,5,no,no,cellular,18,aug,370,2,-1,0,unknown,yes
11825,32,technician,married,unknown,no,102,yes,no,unknown,21,may,12,11,-1,0,unknown,no
11826,44,management,married,tertiary,no,126,yes,no,unknown,13,may,92,1,-1,0,unknown,no
11827,37,self-employed,divorced,tertiary,no,1513,no,no,unknown,30,may,510,1,-1,0,unknown,no
11828,31,technician,single,tertiary,no,23,no,no,cellular,25,aug,121,3,-1,0,unknown,no
11829,26,student,single,secondary,no,0,no,no,cellular,2,feb,1223,2,-1,0,unknown,yes
11830,31,blue-collar,married,secondary,no,557,yes,yes,unknown,27,may,185,1,-1,0,unknown,no
11831,35,admin.,divorced,secondary,no,534,no,no,cellular,15,may,669,1,312,3,failure,yes
11832,32,housemaid,divorced,secondary,no,-613,yes,no,cellular,15,apr,266,2,-1,0,unknown,no
11833,35,blue-collar,married,secondary,no,1330,no,no,cellular,10,jul,901,1,-1,0,unknown,yes
11834,49,blue-collar,married,primary,no,23,yes,no,unknown,23,may,247,1,-1,0,unknown,no
11835,44,unemployed,divorced,secondary,no,522,no,no,cellular,7,apr,411,1,-1,0,unknown,no
11836,54,unemployed,married,secondary,no,377,no,no,cellular,8,apr,1134,1,-1,0,unknown,yes
11837,49,management,divorced,tertiary,no,1904,no,yes,cellular,17,nov,131,2,-1,0,unknown,no
11838,54,admin.,divorced,secondary,no,1693,no,no,cellular,30,apr,1277,1,87,2,other,yes
11839,45,services,single,secondary,no,1515,no,no,unknown,20,jun,14,4,-1,0,unknown,no
11840,39,management,married,secondary,no,0,yes,no,cellular,24,jul,21,21,-1,0,unknown,no
11841,28,admin.,married,secondary,no,330,no,no,cellular,2,jun,226,2,182,4,success,yes
11842,35,technician,married,tertiary,no,328,yes,no,cellular,22,jul,654,2,-1,0,unknown,yes
11843,31,technician,married,tertiary,no,0,yes,yes,unknown,13,may,164,2,-1,0,unknown,no
11844,47,admin.,married,secondary,no,70,yes,no,cellular,5,apr,144,4,374,2,success,yes
11845,24,student,single,primary,no,0,no,no,unknown,5,jun,25,26,-1,0,unknown,no
11846,29,unemployed,single,tertiary,no,1311,no,no,cellular,28,aug,622,1,-1,0,unknown,yes
11847,35,blue-collar,married,secondary,no,205,yes,yes,cellular,15,may,1313,7,312,1,failure,yes
