id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,Clase de edad,Perfil,month_num,date,weekday
14679,56.0,technician,married,secondary,no,1938,no,yes,cellular,26,feb,229,1,192,4,success,yes,55-64,Gen Z & Boomers,2,2009-02-26,Thursday
14680,41.0,self-employed,married,secondary,no,1,no,no,cellular,19,aug,55,4,-1,0,unknown,no,35-44,Adultxs,8,2008-08-19,Tuesday
14681,31.0,technician,married,tertiary,no,636,yes,no,cellular,4,may,352,4,-1,0,unknown,yes,25-34,Millenials,5,2009-05-04,Monday
14682,46.0,technician,single,secondary,no,834,yes,no,cellular,11,jul,196,2,-1,0,unknown,no,45-54,Divorciadxs,7,2008-07-11,Friday
14683,52.0,management,divorced,tertiary,no,-803,yes,no,cellular,7,aug,131,3,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-07,Thursday
14684,31.0,unemployed,single,primary,no,406,no,no,cellular,4,feb,736,1,-1,0,unknown,yes,25-34,Millenials,2,2009-02-04,Wednesday
14685,41.0,admin.,married,tertiary,no,5426,yes,no,unknown,14,may,149,2,-1,0,unknown,no,35-44,Adultxs,5,2008-05-14,Wednesday
14686,30.0,admin.,divorced,secondary,no,10,yes,no,cellular,18,jul,658,2,-1,0,unknown,yes,25-34,Millenials,7,2008-07-18,Friday
14687,40.0,blue-collar,divorced,secondary,no,-90,yes,no,unknown,28,may,130,1,-1,0,unknown,no,35-44,Adultxs,5,2008-05-28,Wednesday
14688,30.0,blue-collar,married,primary,no,201,yes,no,cellular,31,aug,219,1,157,12,failure,yes,25-34,Millenials,8,2009-08-31,Monday
14689,25.0,management,single,secondary,no,1272,yes,no,cellular,24,jul,342,2,-1,0,unknown,no,25-34,Millenials,7,2008-07-24,Thursday
14690,28.0,blue-collar,single,secondary,no,38,yes,no,unknown,23,may,31,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-23,Friday
14691,30.0,management,single,tertiary,no,533,no,no,cellular,4,may,365,4,-1,0,unknown,yes,25-34,Millenials,5,2009-05-04,Monday
14692,30.0,blue-collar,single,secondary,no,1165,yes,no,cellular,18,may,365,2,-1,0,unknown,no,25-34,Millenials,5,2009-05-18,Monday
14693,29.0,services,single,tertiary,no,1788,no,no,cellular,27,oct,353,1,-1,0,unknown,yes,25-34,Millenials,10,2008-10-27,Monday
14694,38.0,services,married,secondary,no,968,yes,no,cellular,6,apr,272,1,-1,0,unknown,no,35-44,Adultxs,4,2009-04-06,Monday
14695,38.0,admin.,married,tertiary,no,1988,no,no,cellular,2,jun,103,1,67,4,success,yes,35-44,Adultxs,6,2008-06-02,Monday
14696,37.0,self-employed,married,secondary,no,487,no,yes,cellular,27,aug,155,15,-1,0,unknown,no,35-44,Adultxs,8,2008-08-27,Wednesday
14697,40.0,unemployed,divorced,secondary,no,1694,no,no,cellular,12,aug,473,6,-1,0,unknown,yes,35-44,Adultxs,8,2008-08-12,Tuesday
14698,31.0,services,married,secondary,no,-414,yes,no,cellular,6,may,1369,3,-1,0,unknown,no,25-34,Millenials,5,2008-05-06,Tuesday
14699,20.0,student,single,secondary,no,215,no,no,cellular,24,nov,325,1,95,5,success,yes,18-24,Gen Z & Boomers,11,2008-11-24,Monday
14700,28.0,admin.,single,tertiary,no,373,yes,no,cellular,4,feb,126,1,-1,0,unknown,no,25-34,Millenials,2,2009-02-04,Wednesday
14701,32.0,services,married,secondary,no,689,yes,yes,cellular,16,jun,162,3,-1,0,unknown,yes,25-34,Millenials,6,2008-06-16,Monday
14702,43.0,management,married,unknown,no,275,no,no,cellular,9,apr,109,2,339,2,failure,no,35-44,Adultxs,4,2009-04-09,Thursday
14703,42.0,admin.,single,secondary,no,684,no,no,cellular,4,jun,207,1,-1,0,unknown,yes,35-44,Adultxs,6,2008-06-04,Wednesday
14704,44.0,blue-collar,single,secondary,no,-435,yes,no,unknown,27,may,141,2,-1,0,unknown,no,35-44,Adultxs,5,2008-05-27,Tuesday
14705,33.0,management,single,tertiary,no,718,yes,no,cellular,29,jun,271,1,84,3,success,yes,25-34,Millenials,6,2009-06-29,Monday
14706,49.0,blue-collar,married,tertiary,no,1784,no,no,unknown,12,jun,753,1,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-12,Thursday
14707,59.0,management,married,tertiary,no,1585,no,no,telephone,28,aug,91,5,-1,0,unknown,no,55-64,Gen Z & Boomers,8,2008-08-28,Thursday
14708,33.0,unemployed,married,tertiary,no,3335,no,no,cellular,15,jun,92,1,301,6,failure,no,25-34,Millenials,6,2009-06-15,Monday
14709,36.0,management,single,tertiary,no,1027,yes,no,cellular,4,jun,151,1,-1,0,unknown,no,35-44,Adultxs,6,2008-06-04,Wednesday
14710,34.0,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,failure,no,25-34,Millenials,10,2008-10-15,Wednesday
14711,32.0,admin.,single,secondary,no,45,yes,yes,cellular,14,may,908,3,344,7,other,no,25-34,Millenials,5,2008-05-14,Wednesday
14712,31.0,management,single,tertiary,no,409,no,yes,cellular,9,jul,564,5,-1,0,unknown,yes,25-34,Millenials,7,2008-07-09,Wednesday
14713,26.0,blue-collar,single,primary,no,941,no,no,cellular,29,jan,1165,1,-1,0,unknown,yes,25-34,Millenials,1,2009-01-29,Thursday
14714,37.0,technician,single,secondary,no,6714,yes,no,unknown,23,may,90,1,-1,0,unknown,no,35-44,Adultxs,5,2008-05-23,Friday
14715,21.0,student,single,secondary,no,123,no,no,telephone,11,nov,513,1,91,1,success,yes,18-24,Gen Z & Boomers,11,2008-11-11,Tuesday
14716,45.0,admin.,divorced,primary,no,429,yes,no,cellular,22,apr,147,1,181,1,success,yes,45-54,Divorciadxs,4,2009-04-22,Wednesday
14717,27.0,management,single,tertiary,no,446,no,no,cellular,23,jun,205,3,-1,0,unknown,no,25-34,Millenials,6,2008-06-23,Monday
14718,39.0,blue-collar,divorced,secondary,no,33,no,no,cellular,29,jan,593,4,-1,0,unknown,no,35-44,Adultxs,1,2009-01-29,Thursday
14719,41.0,retired,single,primary,no,2579,no,no,cellular,13,oct,213,1,-1,0,unknown,no,35-44,Adultxs,10,2008-10-13,Monday
14720,30.0,management,married,tertiary,no,102,yes,no,cellular,5,apr,470,7,426,3,other,yes,25-34,Millenials,4,2010-04-05,Monday
14721,37.0,blue-collar,married,primary,no,1322,yes,no,cellular,21,nov,14,8,185,1,other,no,35-44,Adultxs,11,2008-11-21,Friday
14722,53.0,management,married,tertiary,no,12,no,no,cellular,27,aug,345,10,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-27,Wednesday
14723,30.0,self-employed,married,tertiary,no,2666,no,no,cellular,5,aug,475,2,93,4,success,yes,25-34,Millenials,8,2008-08-05,Tuesday
14724,27.0,management,single,tertiary,no,1137,yes,no,cellular,8,may,26,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-08,Thursday
14725,34.0,admin.,divorced,secondary,no,67,yes,no,unknown,6,may,90,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-06,Tuesday
14726,53.0,technician,married,secondary,no,284,no,no,cellular,1,jun,781,1,-1,0,unknown,yes,45-54,Divorciadxs,6,2009-06-01,Monday
14727,32.0,management,single,tertiary,no,111,yes,no,unknown,8,may,162,2,-1,0,unknown,no,25-34,Millenials,5,2008-05-08,Thursday
14728,64.0,self-employed,married,tertiary,no,661,no,no,cellular,21,dec,367,2,294,2,failure,yes,55-64,Gen Z & Boomers,12,2009-12-21,Monday
14729,26.0,management,married,tertiary,no,243,no,no,cellular,26,may,482,1,-1,0,unknown,yes,25-34,Millenials,5,2008-05-26,Monday
14730,62.0,housemaid,married,tertiary,no,1528,no,no,cellular,14,apr,496,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,4,2009-04-14,Tuesday
14731,28.0,self-employed,single,secondary,no,5679,yes,no,cellular,9,feb,701,4,-1,0,unknown,yes,25-34,Millenials,2,2009-02-09,Monday
14732,30.0,admin.,single,tertiary,no,0,yes,no,cellular,4,feb,730,2,-1,0,unknown,yes,25-34,Millenials,2,2009-02-04,Wednesday
14733,53.0,housemaid,married,primary,no,104,no,yes,unknown,5,jun,701,1,-1,0,unknown,yes,45-54,Divorciadxs,6,2008-06-05,Thursday
14734,44.0,blue-collar,single,primary,no,287,no,no,cellular,29,jan,301,1,-1,0,unknown,no,35-44,Adultxs,1,2009-01-29,Thursday
14735,33.0,blue-collar,single,primary,no,1390,yes,no,unknown,21,may,192,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-21,Wednesday
14736,35.0,technician,single,tertiary,no,122,no,no,cellular,20,apr,49,5,328,5,failure,no,35-44,Adultxs,4,2009-04-20,Monday
14737,41.0,services,married,primary,no,450,yes,no,unknown,14,may,374,2,-1,0,unknown,no,35-44,Adultxs,5,2008-05-14,Wednesday
14738,28.0,admin.,single,secondary,no,1277,no,no,cellular,26,mar,475,1,-1,0,unknown,yes,25-34,Millenials,3,2009-03-26,Thursday
14739,41.0,admin.,married,secondary,no,0,yes,no,cellular,17,nov,595,2,-1,0,unknown,no,35-44,Adultxs,11,2008-11-17,Monday
14740,29.0,admin.,single,secondary,no,3794,no,no,cellular,30,apr,249,1,-1,0,unknown,no,25-34,Millenials,4,2009-04-30,Thursday
14741,55.0,blue-collar,divorced,primary,no,410,no,yes,cellular,11,jul,221,2,-1,0,unknown,no,55-64,Gen Z & Boomers,7,2008-07-11,Friday
14742,43.0,management,divorced,tertiary,no,2367,no,no,cellular,22,mar,173,2,181,4,success,yes,35-44,Adultxs,3,2010-03-22,Monday
14743,76.0,retired,married,primary,no,3324,no,no,cellular,13,nov,122,1,92,3,success,yes,65+,Gen Z & Boomers,11,2008-11-13,Thursday
14744,28.0,blue-collar,single,secondary,no,455,yes,no,cellular,11,jul,166,1,-1,0,unknown,no,25-34,Millenials,7,2008-07-11,Friday
14745,35.0,blue-collar,married,secondary,no,-701,yes,yes,cellular,7,may,531,3,-1,0,unknown,no,35-44,Adultxs,5,2008-05-07,Wednesday
14746,49.0,technician,divorced,unknown,no,387,no,no,cellular,28,jan,325,1,-1,0,unknown,yes,45-54,Divorciadxs,1,2009-01-28,Wednesday
14747,58.0,management,divorced,tertiary,no,5701,no,no,cellular,30,apr,354,1,87,1,success,yes,55-64,Gen Z & Boomers,4,2009-04-30,Thursday
14748,38.0,admin.,married,secondary,no,11303,no,no,cellular,28,dec,473,2,216,2,failure,yes,35-44,Adultxs,12,2009-12-28,Monday
14749,55.0,unknown,married,secondary,no,1157,no,no,cellular,12,jul,289,1,412,2,failure,no,55-64,Gen Z & Boomers,7,2010-07-12,Monday
14750,32.0,management,single,tertiary,no,718,yes,no,cellular,15,jun,95,1,-1,0,unknown,yes,25-34,Millenials,6,2009-06-15,Monday
14751,47.0,unknown,married,unknown,no,194,no,no,cellular,4,aug,108,1,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-04,Monday
14752,25.0,student,single,unknown,no,480,no,no,cellular,8,sep,140,1,-1,0,unknown,yes,25-34,Millenials,9,2008-09-08,Monday
14753,27.0,management,single,tertiary,yes,-713,yes,no,unknown,4,jun,525,2,-1,0,unknown,yes,25-34,Millenials,6,2008-06-04,Wednesday
14754,21.0,blue-collar,married,primary,no,-172,yes,yes,cellular,15,may,409,1,361,3,failure,yes,18-24,Gen Z & Boomers,5,2008-05-15,Thursday
14755,41.0,unemployed,single,primary,no,216,no,no,cellular,5,jun,577,3,-1,0,unknown,yes,35-44,Adultxs,6,2008-06-05,Thursday
14756,30.0,admin.,married,secondary,no,1265,yes,yes,unknown,26,may,414,2,-1,0,unknown,yes,25-34,Millenials,5,2008-05-26,Monday
14757,36.0,management,married,tertiary,no,-861,yes,yes,cellular,28,jul,53,2,-1,0,unknown,no,35-44,Adultxs,7,2008-07-28,Monday
14758,57.0,admin.,married,secondary,no,808,no,no,cellular,14,jul,417,3,-1,0,unknown,no,55-64,Gen Z & Boomers,7,2008-07-14,Monday
14759,50.0,entrepreneur,married,tertiary,no,230,no,no,telephone,30,jul,1089,4,-1,0,unknown,yes,45-54,Divorciadxs,7,2008-07-30,Wednesday
14760,42.0,technician,married,secondary,no,3082,no,no,cellular,11,sep,285,1,-1,0,unknown,yes,35-44,Adultxs,9,2008-09-11,Thursday
14761,38.0,blue-collar,married,primary,no,362,yes,no,unknown,8,may,100,5,-1,0,unknown,no,35-44,Adultxs,5,2008-05-08,Thursday
14762,58.0,housemaid,married,primary,no,260,yes,no,telephone,15,may,71,5,364,3,failure,no,55-64,Gen Z & Boomers,5,2008-05-15,Thursday
14763,38.0,management,married,tertiary,no,536,yes,no,cellular,22,jul,248,1,-1,0,unknown,yes,35-44,Adultxs,7,2008-07-22,Tuesday
14764,39.0,management,single,tertiary,no,1682,yes,no,cellular,19,nov,147,1,170,1,failure,no,35-44,Adultxs,11,2008-11-19,Wednesday
14765,47.0,admin.,married,secondary,no,1387,yes,no,cellular,14,oct,158,1,826,1,failure,no,45-54,Divorciadxs,10,2008-10-14,Tuesday
14766,82.0,retired,divorced,tertiary,no,0,no,no,telephone,12,nov,226,1,-1,0,unknown,yes,65+,Gen Z & Boomers,11,2008-11-12,Wednesday
14767,59.0,admin.,married,secondary,no,92,yes,no,cellular,12,may,139,2,350,1,failure,no,55-64,Gen Z & Boomers,5,2008-05-12,Monday
14768,31.0,blue-collar,married,secondary,no,152,yes,yes,cellular,8,jul,831,1,-1,0,unknown,yes,25-34,Millenials,7,2008-07-08,Tuesday
14769,69.0,retired,married,primary,no,324,no,no,cellular,12,aug,875,1,189,4,success,no,65+,Gen Z & Boomers,8,2008-08-12,Tuesday
14770,28.0,blue-collar,married,secondary,no,1020,yes,no,unknown,28,may,251,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-28,Wednesday
14771,39.0,blue-collar,divorced,primary,no,3,no,yes,unknown,1,jul,625,1,-1,0,unknown,no,35-44,Adultxs,7,2008-07-01,Tuesday
14772,35.0,management,married,tertiary,no,2717,no,no,cellular,13,aug,394,6,-1,0,unknown,yes,35-44,Adultxs,8,2008-08-13,Wednesday
14773,31.0,admin.,married,secondary,no,337,no,no,unknown,12,may,51,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-12,Monday
14774,38.0,unknown,single,tertiary,no,0,no,no,cellular,11,sep,260,3,95,3,success,yes,35-44,Adultxs,9,2008-09-11,Thursday
14775,56.0,retired,divorced,secondary,no,389,yes,no,unknown,18,jun,379,5,-1,0,unknown,no,55-64,Gen Z & Boomers,6,2008-06-18,Wednesday
14776,53.0,unknown,married,unknown,no,0,no,no,cellular,25,aug,209,5,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-25,Monday
14777,34.0,blue-collar,married,unknown,no,391,yes,yes,unknown,23,may,34,2,-1,0,unknown,no,25-34,Millenials,5,2008-05-23,Friday
14778,49.0,management,single,tertiary,no,1556,yes,no,cellular,28,jul,674,3,-1,0,unknown,no,45-54,Divorciadxs,7,2008-07-28,Monday
14779,19.0,student,single,unknown,no,108,no,no,cellular,10,aug,168,1,182,2,success,yes,18-24,Gen Z & Boomers,8,2009-08-10,Monday
14780,29.0,management,single,tertiary,no,437,no,no,cellular,5,aug,504,1,92,1,success,yes,25-34,Millenials,8,2008-08-05,Tuesday
14781,30.0,technician,single,secondary,no,458,no,no,cellular,20,nov,51,7,-1,0,unknown,no,25-34,Millenials,11,2008-11-20,Thursday
14782,35.0,admin.,married,secondary,no,-488,yes,no,unknown,2,jun,97,4,-1,0,unknown,no,35-44,Adultxs,6,2008-06-02,Monday
14783,39.0,admin.,married,secondary,no,1757,no,no,telephone,28,oct,125,1,-1,0,unknown,yes,35-44,Adultxs,10,2008-10-28,Tuesday
14784,59.0,services,divorced,secondary,no,1,yes,no,cellular,28,jan,602,1,253,5,other,yes,55-64,Gen Z & Boomers,1,2009-01-28,Wednesday
14785,47.0,technician,divorced,secondary,no,1013,no,no,cellular,15,jun,54,3,-1,0,unknown,no,45-54,Divorciadxs,6,2009-06-15,Monday
14786,27.0,management,single,secondary,no,116,yes,no,cellular,6,feb,138,2,-1,0,unknown,no,25-34,Millenials,2,2009-02-06,Friday
14787,60.0,retired,married,secondary,no,523,no,no,cellular,13,aug,192,3,-1,0,unknown,yes,55-64,Gen Z & Boomers,8,2008-08-13,Wednesday
14788,56.0,admin.,divorced,primary,no,0,no,yes,cellular,10,jul,542,1,-1,0,unknown,no,55-64,Gen Z & Boomers,7,2008-07-10,Thursday
14789,22.0,student,single,unknown,no,466,no,no,cellular,30,jun,377,1,-1,0,unknown,yes,18-24,Gen Z & Boomers,6,2008-06-30,Monday
14790,32.0,services,single,tertiary,no,0,no,no,cellular,28,aug,23,12,-1,0,unknown,no,25-34,Millenials,8,2008-08-28,Thursday
14791,35.0,management,married,tertiary,no,1193,yes,no,unknown,2,jun,101,2,-1,0,unknown,no,35-44,Adultxs,6,2008-06-02,Monday
14792,29.0,management,single,tertiary,no,428,no,no,cellular,22,may,293,2,-1,0,unknown,yes,25-34,Millenials,5,2008-05-22,Thursday
14793,72.0,retired,married,secondary,no,1978,no,no,cellular,6,sep,312,1,-1,0,unknown,yes,65+,Gen Z & Boomers,9,2010-09-06,Monday
14794,32.0,admin.,single,secondary,no,-32,no,no,cellular,29,jan,320,1,185,5,other,no,25-34,Millenials,1,2009-01-29,Thursday
14795,25.0,student,single,secondary,no,154,no,no,cellular,3,mar,141,1,180,2,failure,yes,25-34,Millenials,3,2009-03-03,Tuesday
14796,30.0,blue-collar,single,secondary,no,315,no,no,cellular,23,jun,1407,1,-1,0,unknown,yes,25-34,Millenials,6,2008-06-23,Monday
14797,48.0,admin.,married,secondary,no,1060,yes,no,cellular,20,apr,87,2,318,3,failure,no,45-54,Divorciadxs,4,2009-04-20,Monday
14798,27.0,services,single,secondary,no,266,no,yes,cellular,7,jul,232,1,-1,0,unknown,no,25-34,Millenials,7,2008-07-07,Monday
14799,33.0,management,married,tertiary,no,5878,no,no,cellular,23,oct,438,1,430,2,failure,yes,25-34,Millenials,10,2008-10-23,Thursday
14800,39.0,management,divorced,tertiary,no,2193,yes,yes,unknown,2,jun,550,3,-1,0,unknown,no,35-44,Adultxs,6,2008-06-02,Monday
14801,36.0,technician,married,secondary,no,15485,no,no,cellular,14,apr,461,1,-1,0,unknown,yes,35-44,Adultxs,4,2009-04-14,Tuesday
14802,56.0,services,married,secondary,no,1150,no,yes,cellular,17,nov,107,1,117,3,failure,no,55-64,Gen Z & Boomers,11,2008-11-17,Monday
14803,51.0,unemployed,married,secondary,no,234,no,no,cellular,22,aug,735,1,-1,0,unknown,yes,45-54,Divorciadxs,8,2008-08-22,Friday
14804,31.0,management,married,tertiary,no,256,yes,no,cellular,7,jul,28,24,-1,0,unknown,no,25-34,Millenials,7,2008-07-07,Monday
14805,36.0,technician,divorced,secondary,no,1451,yes,no,cellular,23,jul,192,4,93,17,other,yes,35-44,Adultxs,7,2008-07-23,Wednesday
14806,38.0,admin.,married,secondary,no,4874,no,no,unknown,6,jun,1291,3,-1,0,unknown,no,35-44,Adultxs,6,2008-06-06,Friday
14807,30.0,management,single,tertiary,no,720,no,no,cellular,15,jan,1265,4,210,4,other,yes,25-34,Millenials,1,2009-01-15,Thursday
14808,49.0,services,divorced,secondary,no,0,no,no,cellular,28,jul,412,2,-1,0,unknown,yes,45-54,Divorciadxs,7,2008-07-28,Monday
14809,31.0,unemployed,single,secondary,no,284,yes,no,cellular,2,feb,855,1,-1,0,unknown,yes,25-34,Millenials,2,2009-02-02,Monday
14810,60.0,retired,divorced,tertiary,no,380,no,no,cellular,21,jul,219,1,-1,0,unknown,no,55-64,Gen Z & Boomers,7,2008-07-21,Monday
14811,44.0,management,married,tertiary,no,423,no,no,cellular,12,mar,2330,5,-1,0,unknown,yes,35-44,Adultxs,3,2009-03-12,Thursday
14812,24.0,student,single,secondary,no,3176,no,no,cellular,13,jan,108,2,-1,0,unknown,yes,18-24,Gen Z & Boomers,1,2009-01-13,Tuesday
14813,40.0,management,divorced,tertiary,no,205,no,no,cellular,25,jul,357,1,-1,0,unknown,no,35-44,Adultxs,7,2008-07-25,Friday
14814,28.0,technician,married,secondary,no,1086,yes,no,cellular,20,apr,1112,3,-1,0,unknown,yes,25-34,Millenials,4,2009-04-20,Monday
14815,58.0,management,married,secondary,no,407,yes,no,cellular,29,jul,145,2,-1,0,unknown,no,55-64,Gen Z & Boomers,7,2008-07-29,Tuesday
14816,32.0,management,married,tertiary,no,4733,no,no,cellular,30,apr,532,1,-1,0,unknown,yes,25-34,Millenials,4,2009-04-30,Thursday
14817,48.0,admin.,divorced,secondary,no,1180,no,no,cellular,27,jan,142,1,238,3,other,yes,45-54,Divorciadxs,1,2009-01-27,Tuesday
14818,38.0,technician,single,secondary,no,1711,no,no,telephone,30,sep,234,1,-1,0,unknown,yes,35-44,Adultxs,9,2008-09-30,Tuesday
14819,55.0,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296,1,270,3,failure,yes,55-64,Gen Z & Boomers,4,2009-04-03,Friday
14820,26.0,blue-collar,single,secondary,no,184,no,no,cellular,3,feb,110,2,6,1,other,no,25-34,Millenials,2,2009-02-03,Tuesday
14821,49.0,management,married,tertiary,no,1887,no,no,cellular,18,nov,244,3,-1,0,unknown,no,45-54,Divorciadxs,11,2008-11-18,Tuesday
14822,51.0,management,single,unknown,no,1277,no,no,cellular,22,feb,143,5,294,1,failure,no,45-54,Divorciadxs,2,2010-02-22,Monday
14823,43.0,blue-collar,married,secondary,no,2160,no,no,cellular,8,sep,261,1,98,1,success,yes,35-44,Adultxs,9,2008-09-08,Monday
14824,38.0,blue-collar,married,secondary,no,67,no,no,cellular,28,jan,74,1,239,2,failure,no,35-44,Adultxs,1,2009-01-28,Wednesday
14825,43.0,blue-collar,single,primary,no,548,yes,no,unknown,7,may,98,1,-1,0,unknown,no,35-44,Adultxs,5,2008-05-07,Wednesday
14826,41.0,self-employed,married,secondary,no,323,yes,no,cellular,17,apr,949,2,254,6,other,yes,35-44,Adultxs,4,2009-04-17,Friday
14827,38.0,entrepreneur,single,secondary,no,2543,no,no,cellular,11,nov,357,3,93,5,success,yes,35-44,Adultxs,11,2008-11-11,Tuesday
14828,46.0,blue-collar,single,tertiary,no,460,yes,no,unknown,7,may,1102,2,-1,0,unknown,yes,45-54,Divorciadxs,5,2008-05-07,Wednesday
14829,42.0,technician,married,secondary,no,994,yes,no,cellular,25,may,365,5,-1,0,unknown,no,35-44,Adultxs,5,2009-05-25,Monday
14830,37.0,technician,single,secondary,no,980,no,no,cellular,8,aug,1306,5,-1,0,unknown,yes,35-44,Adultxs,8,2008-08-08,Friday
14831,33.0,services,married,secondary,no,1082,yes,yes,cellular,19,nov,351,1,-1,0,unknown,no,25-34,Millenials,11,2008-11-19,Wednesday
14832,35.0,management,single,tertiary,no,62,yes,no,cellular,20,apr,213,3,-1,0,unknown,yes,35-44,Adultxs,4,2009-04-20,Monday
14833,56.0,management,divorced,tertiary,no,3885,yes,no,cellular,10,jul,51,1,-1,0,unknown,no,55-64,Gen Z & Boomers,7,2008-07-10,Thursday
14834,26.0,blue-collar,married,primary,no,133,no,yes,cellular,25,jul,57,3,-1,0,unknown,no,25-34,Millenials,7,2008-07-25,Friday
14835,39.0,blue-collar,married,secondary,no,785,yes,no,cellular,11,may,1232,2,-1,0,unknown,yes,35-44,Adultxs,5,2009-05-11,Monday
14836,35.0,services,divorced,secondary,no,-504,no,no,cellular,10,jul,228,1,-1,0,unknown,no,35-44,Adultxs,7,2008-07-10,Thursday
14837,29.0,self-employed,single,secondary,no,970,yes,no,cellular,13,may,240,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-13,Tuesday
14838,35.0,self-employed,single,tertiary,no,5462,no,no,cellular,2,nov,188,1,186,1,success,yes,35-44,Adultxs,11,2009-11-02,Monday
14839,58.0,blue-collar,married,secondary,no,3027,yes,no,cellular,24,apr,160,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,4,2009-04-24,Friday
14840,32.0,technician,married,secondary,no,235,yes,no,telephone,28,aug,688,6,-1,0,unknown,no,25-34,Millenials,8,2008-08-28,Thursday
14841,40.0,admin.,married,secondary,no,419,yes,yes,cellular,12,may,92,1,369,1,failure,no,35-44,Adultxs,5,2008-05-12,Monday
14842,25.0,admin.,single,secondary,no,82,no,yes,cellular,7,apr,104,2,-1,0,unknown,yes,25-34,Millenials,4,2009-04-07,Tuesday
